TS,MMDDYY,hhmmss,Temp_degC,Scond_us_cm,Sal_ppt,Depth_m,Battery volts,NAVD88 depth m
11/8/2018 0:00,11/8/2018,10103,19.55334,19.50267,11.64267,0.6355333,12.68896,0.1715333
11/8/2018 0:30,11/8/2018,13103,19.51667,19.51533,11.65267,0.6390667,12.68392,0.1750667
11/8/2018 1:00,11/8/2018,20103,19.46267,19.53133,11.66267,0.6372667,12.67553,0.1732667
11/8/2018 1:30,11/8/2018,23103,19.44333,19.52733,11.66067,0.6168,12.67133,0.1528
11/8/2018 2:00,11/8/2018,30103,19.63067,19.50467,11.64533,0.6103333,12.67301,0.1463333
11/8/2018 2:30,11/8/2018,33103,19.65733,19.55267,11.676,0.6341334,12.66629,0.1701334
11/8/2018 3:00,11/8/2018,40103,19.47133,19.55334,11.67733,0.6674001,12.66461,0.2034001
11/8/2018 3:30,11/8/2018,43103,19.35133,19.526,11.66133,0.6906666,12.66377,0.2266666
11/8/2018 4:00,11/8/2018,50103,19.326,19.47,11.62267,0.6622667,12.6579,0.1982667
11/8/2018 4:30,11/8/2018,53103,19.38667,19.464,11.61733,0.6359333,12.65958,0.1719333
11/8/2018 5:00,11/8/2018,60103,19.46533,19.47,11.622,0.6396667,12.65622,0.1756667
11/8/2018 5:30,11/8/2018,63103,19.40533,19.46,11.62,0.6688666,12.65118,0.2048666
11/8/2018 6:00,11/8/2018,70103,19.3,19.46266,11.62,0.6984667,12.65118,0.2344667
11/8/2018 6:30,11/8/2018,73103,19.21267,19.46,11.62,0.6942,12.39935,0.2302
11/8/2018 7:00,11/8/2018,80103,19.19733,19.45267,11.61467,0.6597334,12.46651,0.1957334
11/8/2018 7:30,11/8/2018,83103,19.246,19.44933,11.612,0.6241333,12.40858,0.1601333
11/8/2018 8:00,11/8/2018,90103,19.19534,19.47067,11.62667,0.6149999,12.40942,0.1509999
11/8/2018 8:30,11/8/2018,93103,19.22533,19.45333,11.61333,0.6329333,12.39935,0.1689333
11/8/2018 9:00,11/8/2018,100103,19.17933,19.46,11.62,0.6486,12.43881,0.1846
11/8/2018 9:30,11/8/2018,103103,19.14933,19.45333,11.61333,0.6454667,12.50512,0.1814667
11/8/2018 10:00,11/8/2018,110103,19.14933,19.44933,11.61,0.6331333,12.54457,0.1691333
11/8/2018 10:30,11/8/2018,113103,19.20933,19.458,11.61867,0.6394001,12.70323,0.1754001
11/8/2018 11:00,11/8/2018,120103,19.19933,19.46267,11.62,0.6772,12.87951,0.2132
11/8/2018 11:30,11/8/2018,123103,19.15933,19.406,11.584,0.7081999,13.05327,0.2441999
11/8/2018 12:00,11/8/2018,130103,19.12133,19.39533,11.57733,0.7255999,13.1112,0.2615999
11/8/2018 12:30,11/8/2018,133103,19.12667,19.43667,11.60267,0.7179334,12.95338,0.2539334
11/8/2018 13:00,11/8/2018,140103,19.10067,19.456,11.61733,0.7006,12.90469,0.2366
11/8/2018 13:30,11/8/2018,143104,19.068,19.45533,11.61533,0.6884,12.95338,0.2244
11/8/2018 14:00,11/8/2018,150103,19.086,19.44467,11.61,0.6852667,12.9601,0.2212667
11/8/2018 14:30,11/8/2018,153103,19.08333,19.43133,11.59933,0.6891333,12.93239,0.2251333
11/8/2018 15:00,11/8/2018,160103,19.02867,19.296,11.51267,0.7100666,12.80312,0.2460666
11/8/2018 15:30,11/8/2018,163103,18.952,19.23467,11.47333,0.7278,12.7133,0.2638
11/8/2018 16:00,11/8/2018,170103,18.90067,19.21266,11.46,0.738,12.63859,0.274
11/8/2018 16:30,11/8/2018,173103,18.85933,19.21,11.46,0.7426,12.5706,0.2786
11/8/2018 17:00,11/8/2018,180103,18.82067,19.21,11.45933,0.7432668,12.50848,0.2792668
11/8/2018 17:30,11/8/2018,183103,18.77,19.21467,11.46267,0.7449333,12.3918,0.2809333
11/8/2018 18:00,11/8/2018,190103,18.726,19.23133,11.47133,0.7387332,12.36745,0.2747332
11/8/2018 18:30,11/8/2018,193103,18.67,19.25067,11.48467,0.7267999,12.34311,0.2627999
11/8/2018 19:00,11/8/2018,200103,18.626,19.26,11.49,0.7235333,12.34563,0.2595333
11/8/2018 19:30,11/8/2018,203103,18.606,19.27533,11.50133,0.7281333,12.40271,0.2641333
11/8/2018 20:00,11/8/2018,210103,18.50733,19.32533,11.53333,0.7281334,12.33555,0.2641334
11/8/2018 20:30,11/8/2018,213103,18.43933,19.33933,11.54,0.7326667,12.40271,0.2686667
11/8/2018 21:00,11/8/2018,220103,18.39333,19.35134,11.55133,0.7452,12.58403,0.2812
11/8/2018 21:30,11/8/2018,223103,18.34533,19.368,11.562,0.7697333,12.58571,0.3057333
11/8/2018 22:00,11/8/2018,230103,18.32734,19.39933,11.58467,0.7642667,12.58403,0.3002667
11/8/2018 22:30,11/8/2018,233103,18.266,19.41067,11.59,0.7327999,12.58235,0.2687999
11/8/2018 23:00,11/9/2018,235903,18.21466,19.40734,11.588,0.7062001,12.58067,0.2422001
11/8/2018 23:30,11/9/2018,3103,18.16867,19.38333,11.57267,0.7262,12.58151,0.2622
11/9/2018 0:00,11/9/2018,10103,18.18333,19.34933,11.55267,0.7562667,12.57815,0.2922667
11/9/2018 0:30,11/9/2018,13103,18.26733,19.31,11.52533,0.7759334,12.58067,0.3119334
11/9/2018 1:00,11/9/2018,20103,18.26133,19.35,11.55,0.7832667,12.57647,0.3192667
11/9/2018 1:30,11/9/2018,23103,18.23667,19.38733,11.576,0.7798666,12.57899,0.3158666
11/9/2018 2:00,11/9/2018,30103,18.20533,19.41533,11.594,0.7732666,12.57395,0.3092666
11/9/2018 2:30,11/9/2018,33103,18.14933,19.42533,11.59867,0.7795333,12.57395,0.3155333
11/9/2018 3:00,11/9/2018,40103,18.11933,19.406,11.586,0.7872,12.57228,0.3232
11/9/2018 3:30,11/9/2018,43103,18.12133,19.39533,11.58067,0.7796667,12.57228,0.3156667
11/9/2018 4:00,11/9/2018,50103,18.07667,19.422,11.598,0.7598667,12.56808,0.2958667
11/9/2018 4:30,11/9/2018,53103,18.02,19.41467,11.59467,0.7416667,12.5706,0.2776667
11/9/2018 5:00,11/9/2018,60103,17.95533,19.38934,11.57733,0.7308666,12.56724,0.2668666
11/9/2018 5:30,11/9/2018,63103,17.928,19.39,11.58,0.7306,12.56556,0.2666
11/9/2018 6:00,11/9/2018,70103,17.904,19.38933,11.57867,0.7400667,12.5706,0.2760667
11/9/2018 6:30,11/9/2018,73103,17.90267,19.41667,11.59667,0.7473999,12.31373,0.2833999
11/9/2018 7:00,11/9/2018,80103,17.85867,19.54267,11.678,0.7583333,12.30533,0.2943333
11/9/2018 7:30,11/9/2018,83103,17.836,19.58467,11.706,0.7663333,12.31457,0.3023333
11/9/2018 8:00,11/9/2018,90103,17.82,19.58733,11.70733,0.7643999,12.3322,0.3003999
11/9/2018 8:30,11/9/2018,93103,17.82267,19.582,11.702,0.7737334,12.39431,0.3097334
11/9/2018 9:00,11/9/2018,100103,17.862,19.58333,11.70267,0.777,12.5068,0.313
11/9/2018 9:30,11/9/2018,103103,17.912,19.574,11.69867,0.7603334,13.20857,0.2963334
11/9/2018 10:00,11/9/2018,110103,18.01067,19.558,11.686,0.7398666,13.18758,0.2758666
11/9/2018 10:30,11/9/2018,113103,18.15333,19.552,11.68133,0.7267333,13.18423,0.2627333
11/9/2018 11:00,11/9/2018,120103,18.27933,19.54667,11.68,0.7321332,13.17499,0.2681332
11/9/2018 11:30,11/9/2018,123103,18.41933,19.54733,11.68,0.7439334,13.15401,0.2799334
11/9/2018 12:00,11/9/2018,130103,18.57667,19.56534,11.68867,0.7581999,13.09525,0.2941999
11/9/2018 12:30,11/9/2018,133103,18.638,19.57534,11.69733,0.7636001,12.99871,0.2996001
11/9/2018 13:00,11/9/2018,140103,18.71867,19.58,11.7,0.7584667,13.02222,0.2944667
11/9/2018 13:30,11/9/2018,143103,18.77667,19.58733,11.70067,0.747,12.8602,0.283
11/9/2018 14:00,11/9/2018,150103,18.772,19.58666,11.70467,0.7477333,12.74436,0.2837333
11/9/2018 14:30,11/9/2018,153103,18.864,19.582,11.7,0.7546667,12.6579,0.2906667
11/9/2018 15:00,11/9/2018,160103,18.934,19.56667,11.68733,0.7392,12.88539,0.2752
11/9/2018 15:30,11/9/2018,163103,19.08,19.53666,11.66733,0.7223333,12.90134,0.2583333
11/9/2018 16:00,11/9/2018,170103,19.22667,19.50333,11.64533,0.7136667,12.78381,0.2496667
11/9/2018 16:30,11/9/2018,173103,19.17333,19.41,11.58533,0.7036667,12.6495,0.2396667
11/9/2018 17:00,11/9/2018,180103,19.19067,19.338,11.538,0.6934666,12.54625,0.2294666
11/9/2018 17:30,11/9/2018,183103,19.196,19.22533,11.46467,0.6814665,12.52527,0.2174665
11/9/2018 18:00,11/9/2018,190103,19.08867,18.716,11.13733,0.6717333,12.51519,0.2077333
11/9/2018 18:30,11/9/2018,193103,19.06266,18.64067,11.088,0.6655333,12.48665,0.2015333
11/9/2018 19:00,11/9/2018,200103,19.00867,18.612,11.06933,0.6605999,12.4707,0.1965999
11/9/2018 19:30,11/9/2018,203103,18.984,18.62733,11.08,0.6488667,12.44804,0.1848667
11/9/2018 20:00,11/9/2018,210103,18.96066,18.66,11.10067,0.6404667,12.41278,0.1764667
11/9/2018 20:30,11/9/2018,213103,18.944,18.66467,11.104,0.6326667,12.47994,0.1686667
11/9/2018 21:00,11/9/2018,220104,18.95,18.67267,11.10867,0.6302667,12.63104,0.1662667
11/9/2018 21:30,11/9/2018,223103,18.93533,18.69933,11.12867,0.6321333,12.62516,0.1681333
11/9/2018 22:00,11/9/2018,230103,18.90667,18.702,11.13,0.6458,12.61761,0.1818
11/9/2018 22:30,11/9/2018,233103,18.88467,18.694,11.12267,0.6613334,12.61341,0.1973334
11/9/2018 23:00,11/10/2018,235903,18.87933,18.69067,11.12067,0.6651334,12.60921,0.2011334
11/9/2018 23:30,11/10/2018,3103,18.87333,18.692,11.12333,0.6514667,12.61005,0.1874667
11/10/2018 0:00,11/10/2018,10103,18.85,18.67333,11.11,0.6418667,12.60417,0.1778667
11/10/2018 0:30,11/10/2018,13103,18.83733,18.69467,11.12333,0.6474666,12.60417,0.1834666
11/10/2018 1:00,11/10/2018,20103,18.83267,18.71133,11.136,0.6487333,12.6025,0.1847333
11/10/2018 1:30,11/10/2018,23103,18.85467,18.71267,11.136,0.6518667,12.59998,0.1878667
11/10/2018 2:00,11/10/2018,30103,18.86066,18.75,11.16,0.6472,12.59662,0.1832
11/10/2018 2:30,11/10/2018,33103,18.8,18.78467,11.18333,0.6306667,12.58906,0.1666667
11/10/2018 3:00,11/10/2018,40103,18.58933,18.752,11.164,0.6193334,12.59074,0.1553334
11/10/2018 3:30,11/10/2018,43103,18.52667,18.72733,11.148,0.5984667,12.58906,0.1344667
11/10/2018 4:00,11/10/2018,50102,18.592,18.61067,11.072,0.5881999,12.58235,0.1241999
11/10/2018 4:30,11/10/2018,53103,18.53933,18.61533,11.076,0.5702666,12.58067,0.1062666
11/10/2018 5:00,11/10/2018,60103,18.37067,18.406,10.94133,0.5393333,12.57899,0.0753333
11/10/2018 5:30,11/10/2018,63102,18.25,18.23067,10.83,0.5028,12.57563,0.0388
11/10/2018 6:00,11/10/2018,70102,18.16,18.226,10.824,0.4918666,12.57479,0.0278666
11/10/2018 6:30,11/10/2018,73102,18.10467,18.3,10.87267,0.5059333,12.3238,0.0419333
11/10/2018 7:00,11/10/2018,80102,18.01467,18.32133,10.888,0.5303333,12.36493,0.0663333
11/10/2018 7:30,11/10/2018,83102,17.93067,18.02867,10.69867,0.529,12.33471,0.065
11/10/2018 8:00,11/10/2018,90102,17.79933,17.83667,10.57467,0.5165333,12.34731,0.0525333
11/10/2018 8:30,11/10/2018,93102,17.666,17.65333,10.458,0.5087333,12.4195,0.0447333
11/10/2018 9:00,11/10/2018,100102,17.62667,17.61333,10.43067,0.4974667,12.50848,0.0334667
11/10/2018 9:30,11/10/2018,103102,17.58533,17.586,10.41533,0.5018,12.6579,0.0378
11/10/2018 10:00,11/10/2018,110102,17.62333,17.528,10.376,0.533,13.24802,0.069
11/10/2018 10:30,11/10/2018,113102,17.584,17.35467,10.266,0.5507334,13.23879,0.0867334
11/10/2018 11:00,11/10/2018,120102,17.668,17.32533,10.248,0.5722667,13.222,0.1082667
11/10/2018 11:30,11/10/2018,123102,17.688,17.3,10.22933,0.5980667,13.21948,0.1340667
11/10/2018 12:00,11/10/2018,130102,17.802,17.52733,10.37733,0.6226666,13.22536,0.1586666
11/10/2018 12:30,11/10/2018,133102,17.81867,17.39866,10.294,0.6345333,13.22032,0.1705333
11/10/2018 13:00,11/10/2018,140102,17.87933,17.456,10.33,0.6302001,13.21696,0.1662001
11/10/2018 13:30,11/10/2018,143102,17.98133,17.49267,10.35467,0.6280667,13.22032,0.1640667
11/10/2018 14:00,11/10/2018,150102,18.15,17.66267,10.46,0.6431333,13.23207,0.1791333
11/10/2018 14:30,11/10/2018,153102,18.25,18.242,10.834,0.6617333,13.25054,0.1977333
11/10/2018 15:00,11/10/2018,160102,18.26667,18.52,11.01467,0.6648667,13.11791,0.2008667
11/10/2018 15:30,11/10/2018,163102,18.20267,18.24533,10.83733,0.6549333,12.77122,0.1909333
11/10/2018 16:00,11/10/2018,170102,18.12533,18.03934,10.70467,0.6405333,12.67469,0.1765333
11/10/2018 16:30,11/10/2018,173102,18.032,18.21133,10.81667,0.6337333,12.63775,0.1697333
11/10/2018 17:00,11/10/2018,180102,17.99933,18.47667,10.98467,0.6359335,12.57815,0.1719335
11/10/2018 17:30,11/10/2018,183102,17.97666,18.75067,11.16533,0.6395333,12.54122,0.1755333
11/10/2018 18:00,11/10/2018,190102,17.88267,18.72133,11.14533,0.6362001,12.50344,0.1722001
11/10/2018 18:30,11/10/2018,193102,17.818,18.728,11.15133,0.6339333,12.49505,0.1699333
11/10/2018 19:00,11/10/2018,200102,17.752,18.75533,11.168,0.6313334,12.51519,0.1673334
11/10/2018 19:30,11/10/2018,203102,17.65067,18.82867,11.214,0.6319333,12.44468,0.1679333
11/10/2018 20:00,11/10/2018,210102,17.396,18.822,11.21,0.6485334,12.4111,0.1845334
11/10/2018 20:30,11/10/2018,213102,17.272,18.78333,11.18733,0.6777999,12.50176,0.2137999
11/10/2018 21:00,11/10/2018,220102,17.21,18.67267,11.11467,0.6794665,12.66629,0.2154665
11/10/2018 21:30,11/10/2018,223102,17.09267,18.66933,11.11467,0.6664,12.65874,0.2024
11/10/2018 22:00,11/10/2018,230102,16.94733,18.81934,11.21133,0.6450001,12.6495,0.1810001
11/10/2018 22:30,11/10/2018,233102,16.91667,18.886,11.25333,0.6285334,12.64447,0.1645334
11/10/2018 23:00,11/11/2018,235902,16.78467,18.93534,11.28533,0.6184667,12.63859,0.1544667
11/10/2018 23:30,11/11/2018,3102,16.64867,18.806,11.20267,0.6292,12.63104,0.1652
11/11/2018 0:00,11/11/2018,10102,16.69667,18.636,11.094,0.6422667,12.626,0.1782667
11/11/2018 0:30,11/11/2018,13102,16.564,18.59933,11.07,0.6469333,12.62348,0.1829333
11/11/2018 1:00,11/11/2018,20102,16.48067,18.60867,11.07533,0.6409333,12.61593,0.1769333
11/11/2018 1:30,11/11/2018,23102,16.428,18.67667,11.11934,0.6208,12.61425,0.1568
11/11/2018 2:00,11/11/2018,30102,16.29267,18.70466,11.13733,0.6012,12.60669,0.1372
11/11/2018 2:30,11/11/2018,33102,16.19533,18.706,11.14067,0.6065999,12.60082,0.1425999
11/11/2018 3:00,11/11/2018,40102,16.10467,18.77867,11.18467,0.6390667,12.60082,0.1750667
11/11/2018 3:30,11/11/2018,43102,16.12,18.90267,11.26467,0.6624,12.59578,0.1984
11/11/2018 4:00,11/11/2018,50102,16.28733,19.094,11.39,0.661,12.59242,0.197
11/11/2018 4:30,11/11/2018,53102,16.18267,19.18867,11.45133,0.653,12.58739,0.189
11/11/2018 5:00,11/11/2018,60102,16.038,19.19733,11.456,0.6435334,12.58487,0.1795334
11/11/2018 5:30,11/11/2018,63102,15.82467,19.19467,11.45467,0.6354666,12.57815,0.1714666
11/11/2018 6:00,11/11/2018,70103,15.578,19.11334,11.40067,0.6351333,12.57899,0.1711333
11/11/2018 6:30,11/11/2018,73103,15.64267,19.10933,11.40067,0.6300667,12.29694,0.1660667
11/11/2018 7:00,11/11/2018,80103,15.564,19.17466,11.43867,0.615,12.35234,0.151
11/11/2018 7:30,11/11/2018,83103,15.20467,19.07134,11.374,0.5964667,12.55297,0.1324667
11/11/2018 8:00,11/11/2018,90103,15.02867,18.998,11.32333,0.5758,13.05076,0.1118
11/11/2018 8:30,11/11/2018,93103,14.948,18.948,11.29267,0.581,13.35295,0.117
11/11/2018 9:00,11/11/2018,100103,15.21733,19.10333,11.39333,0.6221333,13.43102,0.1581333
11/11/2018 9:30,11/11/2018,103103,15.902,19.41733,11.598,0.6620666,13.39493,0.1980666
11/11/2018 10:00,11/11/2018,110102,15.942,19.46066,11.63,0.6780666,13.35631,0.2140666
11/11/2018 10:30,11/11/2018,113102,15.922,19.478,11.63867,0.6899999,13.32273,0.2259999
11/11/2018 11:00,11/11/2018,120102,15.902,19.47067,11.63133,0.7018001,13.31266,0.2378001
11/11/2018 11:30,11/11/2018,123102,15.98466,19.47067,11.63467,0.7053334,13.30175,0.2413334
11/11/2018 12:00,11/11/2018,130102,16.068,19.48533,11.64467,0.7158,13.29251,0.2518
11/11/2018 12:30,11/11/2018,133102,16.17267,19.494,11.64933,0.7309332,13.28496,0.2669332
11/11/2018 13:00,11/11/2018,140102,16.32267,19.526,11.66733,0.7388666,13.28412,0.2748666
11/11/2018 13:30,11/11/2018,143102,16.40933,19.55,11.68467,0.7334,13.22704,0.2694
11/11/2018 14:00,11/11/2018,150102,16.394,19.56867,11.69667,0.7201999,13.23124,0.2561999
11/11/2018 14:30,11/11/2018,153102,16.35933,19.59,11.71,0.7114,13.1943,0.2474
11/11/2018 15:00,11/11/2018,160102,16.37933,19.59,11.71,0.7037334,13.14897,0.2397334
11/11/2018 15:30,11/11/2018,163102,16.432,19.58067,11.70133,0.6997333,12.82747,0.2357333
11/11/2018 16:00,11/11/2018,170102,16.458,19.58,11.70133,0.689,12.79221,0.225
11/11/2018 16:30,11/11/2018,173102,16.44133,19.576,11.702,0.6828001,12.65034,0.2188001
11/11/2018 17:00,11/11/2018,180102,16.40333,19.556,11.68933,0.6806,12.58906,0.2166
11/11/2018 17:30,11/11/2018,183102,16.32334,19.54934,11.682,0.6753333,12.55213,0.2113333
11/11/2018 18:00,11/11/2018,190102,16.22533,19.53067,11.67267,0.6621333,12.55465,0.1981333
11/11/2018 18:30,11/11/2018,193102,16.15067,19.53667,11.67667,0.6429334,12.51519,0.1789334
11/11/2018 19:00,11/11/2018,200102,16.066,19.52933,11.67067,0.6242667,12.5068,0.1602667
11/11/2018 19:30,11/11/2018,203102,15.99333,19.51467,11.664,0.6160001,12.50008,0.1520001
11/11/2018 20:00,11/11/2018,210102,15.91,19.50067,11.652,0.6132667,12.48078,0.1492667
11/11/2018 20:30,11/11/2018,213102,15.826,19.52267,11.666,0.6230667,12.53702,0.1590667
11/11/2018 21:00,11/11/2018,220102,15.75267,19.506,11.65667,0.625,12.71666,0.161
11/11/2018 21:30,11/11/2018,223102,15.68733,19.50333,11.65467,0.6150667,12.71498,0.1510667
11/11/2018 22:00,11/11/2018,230102,15.61334,19.50867,11.65866,0.5992001,12.70323,0.1352001
11/11/2018 22:30,11/11/2018,233102,15.54533,19.50133,11.652,0.5947334,12.70071,0.1307334
11/11/2018 23:00,11/12/2018,235902,15.47333,19.478,11.638,0.5925333,12.69987,0.1285333
11/11/2018 23:30,11/12/2018,3102,15.41267,19.47333,11.634,0.5764667,12.69148,0.1124667
11/12/2018 0:00,11/12/2018,10102,15.29933,19.46333,11.62533,0.5583333,12.69064,0.0943333
11/12/2018 0:30,11/12/2018,13102,15.20467,19.46,11.622,0.5662,12.68476,0.1022
11/12/2018 1:00,11/12/2018,20102,15.172,19.454,11.622,0.5772667,12.67972,0.1132667
11/12/2018 1:30,11/12/2018,23102,15.14533,19.46933,11.63067,0.5850666,12.67553,0.1210666
11/12/2018 2:00,11/12/2018,30102,15.15933,19.48333,11.64,0.5766667,12.67385,0.1126667
11/12/2018 2:30,11/12/2018,33102,15.21733,19.49467,11.648,0.5596666,12.67049,0.0956666
11/12/2018 3:00,11/12/2018,40102,15.162,19.52067,11.664,0.5470666,12.66629,0.0830666
11/12/2018 3:30,11/12/2018,43102,15.11933,19.52733,11.66667,0.5489334,12.66713,0.0849334
11/12/2018 4:00,11/12/2018,50102,15.18,19.52667,11.66733,0.5586001,12.66629,0.0946001
11/12/2018 4:30,11/12/2018,53102,15.22667,19.534,11.67333,0.559,12.66545,0.095
11/12/2018 5:00,11/12/2018,60102,15.264,19.554,11.68667,0.5504667,12.6621,0.0864667
11/12/2018 5:30,11/12/2018,63102,15.24867,19.57867,11.70333,0.5399333,12.6579,0.0759333
11/12/2018 6:00,11/12/2018,70102,15.16267,19.592,11.71133,0.5291334,12.6579,0.0651334
11/12/2018 6:30,11/12/2018,73102,15.03733,19.59067,11.71,0.5334666,12.44804,0.0694666
11/12/2018 7:00,11/12/2018,80102,15.076,19.61,11.72333,0.5413333,12.45643,0.0773333
11/12/2018 7:30,11/12/2018,83102,15.05933,19.62067,11.73,0.5455334,12.46063,0.0815334
11/12/2018 8:00,11/12/2018,90102,15.04267,19.62534,11.73,0.5390001,13.01046,0.0750001
11/12/2018 8:30,11/12/2018,93102,15.01267,19.62,11.73,0.5416,13.32273,0.0776
11/12/2018 9:00,11/12/2018,100102,14.96933,19.604,11.718,0.5437334,13.2774,0.0797334
11/12/2018 9:30,11/12/2018,103102,14.99867,19.56067,11.69,0.5385333,13.25222,0.0745333
11/12/2018 10:00,11/12/2018,110102,15.22333,19.57133,11.698,0.5432667,13.24383,0.0792667
11/12/2018 10:30,11/12/2018,113102,15.47133,19.59533,11.71333,0.5565333,13.23459,0.0925333
11/12/2018 11:00,11/12/2018,120102,15.602,19.61333,11.72666,0.5778,13.21948,0.1138
11/12/2018 11:30,11/12/2018,123102,15.794,19.61,11.724,0.5941334,13.20353,0.1301334
11/12/2018 12:00,11/12/2018,130102,15.98667,19.60867,11.72,0.5952,13.20269,0.1312
11/12/2018 12:30,11/12/2018,133102,16.07267,19.61,11.72,0.5830667,13.22872,0.1190667
11/12/2018 13:00,11/12/2018,140102,15.988,19.59333,11.71133,0.5707333,12.93659,0.1067333
11/12/2018 13:30,11/12/2018,143102,15.85067,19.562,11.69133,0.5758666,12.75527,0.1118666
11/12/2018 14:00,11/12/2018,150102,15.58533,19.532,11.672,0.5998667,12.66126,0.1358667
11/12/2018 14:30,11/12/2018,153102,15.47733,19.51467,11.66267,0.6357334,12.6495,0.1717334
11/12/2018 15:00,11/12/2018,160102,15.44867,19.50467,11.654,0.6429333,12.65034,0.1789333
11/12/2018 15:30,11/12/2018,163102,15.40467,19.50667,11.65533,0.6203333,12.56976,0.1563333
11/12/2018 16:00,11/12/2018,170102,15.404,19.5,11.65067,0.5976667,12.55884,0.1336667
11/12/2018 16:30,11/12/2018,173103,15.368,19.47933,11.63867,0.5833333,12.52443,0.1193333
11/12/2018 17:00,11/12/2018,180102,15.32733,19.46667,11.62933,0.5756667,12.49505,0.1116667
11/12/2018 17:30,11/12/2018,183102,15.29467,19.44333,11.61467,0.5704668,12.45895,0.1064668
11/12/2018 18:00,11/12/2018,190102,15.28,19.44,11.61,0.5594667,12.44132,0.0954667
11/12/2018 18:30,11/12/2018,193102,15.25,19.44,11.61,0.5630667,12.47322,0.0990667
11/12/2018 19:00,11/12/2018,200102,15.23,19.44667,11.61667,0.5848666,12.40607,0.1208666
11/12/2018 19:30,11/12/2018,203102,15.248,19.46733,11.62933,0.5976667,12.3876,0.1336667
11/12/2018 20:00,11/12/2018,210102,15.27667,19.494,11.64667,0.5904666,12.43796,0.1264666
11/12/2018 20:30,11/12/2018,213102,15.31533,19.5,11.65,0.5784,12.43796,0.1144
11/12/2018 21:00,11/12/2018,220102,15.33067,19.5,11.65,0.6188667,12.60921,0.1548667
11/12/2018 21:30,11/12/2018,223102,15.292,19.47933,11.638,0.6585333,12.61005,0.1945333
11/12/2018 22:00,11/12/2018,230102,15.298,19.48733,11.644,0.6386001,12.60753,0.1746001
11/12/2018 22:30,11/12/2018,233102,15.32067,19.49733,11.64867,0.5713333,12.60921,0.1073333
11/12/2018 23:00,11/13/2018,235902,15.33533,19.49467,11.64733,0.5300667,12.6025,0.0660667
11/12/2018 23:30,11/13/2018,3102,15.318,19.47067,11.63267,0.541,12.6025,0.077
11/13/2018 0:00,11/13/2018,10102,15.31933,19.404,11.58867,0.5878667,12.6025,0.1238667
11/13/2018 0:30,11/13/2018,13102,15.35933,19.368,11.56533,0.618,12.60082,0.154
11/13/2018 1:00,11/13/2018,20102,15.482,19.50267,11.65533,0.6128666,12.60082,0.1488666
11/13/2018 1:30,11/13/2018,23102,15.67467,19.61467,11.72467,0.6442667,12.59746,0.1802667
11/13/2018 2:00,11/13/2018,30102,15.686,19.53267,11.67467,0.6462,12.5941,0.1822
11/13/2018 2:30,11/13/2018,33102,15.69667,19.528,11.67,0.6101333,12.59578,0.1461333
11/13/2018 3:00,11/13/2018,40102,15.66733,19.55533,11.68733,0.5956,12.5899,0.1316
11/13/2018 3:30,11/13/2018,43102,15.66067,19.59867,11.71667,0.6318667,12.59326,0.1678667
11/13/2018 4:00,11/13/2018,50102,15.68333,19.71867,11.794,0.6602001,12.59074,0.1962001
11/13/2018 4:30,11/13/2018,53102,15.72933,19.684,11.77133,0.677,12.58906,0.213
11/13/2018 5:00,11/13/2018,60103,15.79067,19.65533,11.75267,0.7561334,12.58906,0.2921334
11/13/2018 5:30,11/13/2018,63102,15.87667,19.38534,11.57667,0.783,12.58823,0.319
11/13/2018 6:00,11/13/2018,70102,15.95733,19.25867,11.496,0.6354,12.58571,0.1714
11/13/2018 6:30,11/13/2018,73102,16.06467,19.13733,11.41867,0.4658667,12.41866,0.0018667
11/13/2018 7:00,11/13/2018,80102,16.10134,18.99267,11.32533,0.4218,12.33471,-0.0422
11/13/2018 7:30,11/13/2018,83102,16.024,19.084,11.382,0.4498,12.41446,-0.0142
11/13/2018 8:00,11/13/2018,90102,15.90867,18.82333,11.21333,0.5032,12.43629,0.0392
11/13/2018 8:30,11/13/2018,93102,15.73,18.55667,11.04133,0.5206001,12.4111,0.0566001
11/13/2018 9:00,11/13/2018,100102,15.75733,18.20867,10.81733,0.5325333,12.44804,0.0685333
11/13/2018 9:30,11/13/2018,103102,15.70267,17.972,10.66533,0.5610667,12.48749,0.0970667
